Network 0 1000 2000 null
729 317 false null null
985 637 false null null
575 176 false null null
476 675 false null null
853 535 false null null
161 756 false null null
424 632 false null null
924 929 false null null
288 764 false null null
777 840 false null null
836 188 false null null
623 920 false null null
331 829 false null null
695 953 false null null
710 508 false null null
198 921 false null null
682 421 false null null
351 767 false null null
438 525 false null null
518 585 false null null
184 348 false null null
418 383 false null null
906 750 false null null
926 684 false null null
292 849 false null null
712 995 false null null
417 807 false null null
850 795 false null null
673 548 false null null
985 962 false null null
73 739 false null null
984 954 false null null
810 774 false null null
442 324 false null null
805 975 false null null
66 319 false null null
827 176 false null null
680 920 false null null
865 811 false null null
839 741 false null null
241 720 false null null
626 485 false null null
189 13 false null null
650 939 false null null
734 894 false null null
552 453 false null null
92 811 false null null
885 140 false null null
949 997 false null null
150 875 false null null
737 964 false null null
283 925 false null null
573 722 false null null
187 763 false null null
623 851 false null null
924 471 false null null
972 365 false null null
231 838 false null null
962 847 false null null
954 987 false null null
769 940 false null null
884 400 false null null
746 467 false null null
594 821 false null null
208 995 false null null
933 729 false null null
990 986 false null null
372 759 false null null
543 912 false null null
611 900 false null null
960 715 false null null
968 561 false null null
583 959 false null null
959 281 false null null
987 996 false null null
825 986 false null null
786 481 false null null
281 178 false null null
379 275 false null null
842 599 false null null
942 778 false null null
502 721 false null null
835 221 false null null
839 523 false null null
457 774 false null null
954 979 false null null
597 980 false null null
980 766 false null null
142 637 false null null
832 388 false null null
916 205 false null null
881 266 false null null
435 781 false null null
465 383 false null null
526 565 false null null
168 690 false null null
985 264 false null null
962 441 false null null
586 706 false null null
864 825 false null null
870 890 false null null
970 82 false null null
743 795 false null null
313 981 false null null
526 838 false null null
407 609 false null null
853 482 false null null
324 883 false null null
757 919 false null null
642 722 false null null
703 605 false null null
834 742 false null null
536 674 false null null
968 430 false null null
521 196 false null null
593 816 false null null
918 882 false null null
629 906 false null null
725 814 false null null
296 952 false null null
995 532 false null null
536 985 false null null
416 791 false null null
949 344 false null null
484 715 false null null
907 871 false null null
685 701 false null null
980 915 false null null
891 740 false null null
858 762 false null null
461 897 false null null
877 826 false null null
965 967 false null null
420 606 false null null
902 524 false null null
994 128 false null null
294 696 false null null
786 168 false null null
681 42 false null null
842 149 false null null
267 870 false null null
485 872 false null null
481 913 false null null
953 593 false null null
992 653 false null null
751 468 false null null
632 955 false null null
410 768 false null null
407 964 false null null
696 503 false null null
432 790 false null null
445 963 false null null
439 691 false null null
357 846 false null null
880 848 false null null
769 928 false null null
307 989 false null null
348 821 false null null
639 525 false null null
557 727 false null null
600 900 false null null
469 243 false null null
725 887 false null null
440 853 false null null
546 612 false null null
705 743 false null null
230 882 false null null
224 950 false null null
940 647 false null null
445 749 false null null
975 938 false null null
273 104 false null null
646 301 false null null
820 385 false null null
513 129 false null null
957 942 false null null
721 394 false null null
843 695 false null null
386 942 false null null
981 146 false null null
708 677 false null null
124 447 false null null
678 808 false null null
161 602 false null null
178 458 false null null
597 926 false null null
770 822 false null null
535 344 false null null
679 899 false null null
76 180 false null null
718 664 false null null
796 664 false null null
362 866 false null null
441 588 false null null
971 761 false null null
936 790 false null null
253 407 false null null
570 431 false null null
642 939 false null null
520 747 false null null
730 310 false null null
651 624 false null null
219 994 false null null
925 939 false null null
845 860 false null null
727 926 false null null
591 714 false null null
365 951 false null null
728 804 false null null
964 642 false null null
602 573 false null null
259 354 false null null
709 444 false null null
251 248 false null null
888 356 false null null
945 970 false null null
736 685 false null null
998 645 false null null
930 671 false null null
927 829 false null null
541 659 false null null
244 792 false null null
411 547 false null null
792 32 false null null
496 736 false null null
839 542 false null null
668 471 false null null
458 757 false null null
707 708 false null null
843 305 false null null
906 819 false null null
527 252 false null null
531 927 false null null
604 501 false null null
641 803 false null null
930 969 false null null
735 718 false null null
731 444 false null null
880 538 false null null
746 963 false null null
596 149 false null null
836 619 false null null
844 655 false null null
569 670 false null null
910 943 false null null
248 904 false null null
988 278 false null null
491 615 false null null
973 972 false null null
879 932 false null null
952 115 false null null
973 118 false null null
505 65 false null null
295 970 false null null
670 202 false null null
456 209 false null null
273 545 false null null
711 913 false null null
887 903 false null null
934 872 false null null
721 977 false null null
308 848 false null null
364 466 false null null
876 837 false null null
733 861 false null null
481 143 false null null
72 357 false null null
640 914 false null null
875 728 false null null
20 874 false null null
884 809 false null null
257 912 false null null
739 784 false null null
473 892 false null null
193 472 false null null
425 967 false null null
920 224 false null null
516 869 false null null
994 968 false null null
922 392 false null null
270 621 false null null
688 981 false null null
714 214 false null null
505 858 false null null
767 961 false null null
989 71 false null null
377 507 false null null
157 856 false null null
569 831 false null null
821 785 false null null
455 527 false null null
966 305 false null null
654 513 false null null
721 134 false null null
229 778 false null null
667 988 false null null
825 815 false null null
687 692 false null null
879 900 false null null
487 87 false null null
767 977 false null null
836 858 false null null
234 852 false null null
986 853 false null null
960 889 false null null
347 857 false null null
75 672 false null null
18 198 false null null
603 288 false null null
100 500 false null null
795 831 false null null
909 124 false null null
465 993 false null null
328 100 false null null
256 982 false null null
799 763 false null null
837 647 false null null
134 780 false null null
988 997 false null null
570 728 false null null
692 922 false null null
886 916 false null null
885 549 false null null
403 721 false null null
756 849 false null null
68 769 false null null
777 127 false null null
261 613 false null null
779 968 false null null
562 37 false null null
966 681 false null null
186 963 false null null
983 846 false null null
625 402 false null null
911 661 false null null
474 943 false null null
735 398 false null null
226 921 false null null
911 287 false null null
568 996 false null null
935 753 false null null
49 674 false null null
927 970 false null null
408 526 false null null
995 840 false null null
399 193 false null null
668 894 false null null
981 601 false null null
268 876 false null null
504 262 false null null
386 612 false null null
448 322 false null null
547 461 false null null
982 886 false null null
260 447 false null null
871 518 false null null
944 353 false null null
881 866 false null null
396 194 false null null
374 873 false null null
991 842 false null null
478 909 false null null
376 336 false null null
110 86 false null null
824 838 false null null
582 784 false null null
907 456 false null null
802 723 false null null
653 807 false null null
192 783 false null null
808 244 false null null
944 539 false null null
466 598 false null null
725 832 false null null
814 83 false null null
683 103 false null null
470 934 false null null
648 713 false null null
702 937 false null null
910 293 false null null
768 316 false null null
979 820 false null null
877 975 false null null
336 603 false null null
750 871 false null null
665 537 false null null
982 889 false null null
862 973 false null null
975 458 false null null
419 694 false null null
850 998 false null null
167 440 false null null
555 848 false null null
543 869 false null null
941 984 false null null
697 887 false null null
67 808 false null null
537 678 false null null
803 855 false null null
195 570 false null null
994 251 false null null
142 778 false null null
814 892 false null null
857 863 false null null
991 987 false null null
819 955 false null null
991 259 false null null
344 192 false null null
950 989 false null null
878 756 false null null
791 570 false null null
968 113 false null null
552 477 false null null
919 819 false null null
793 959 false null null
311 992 false null null
594 793 false null null
792 652 false null null
585 283 false null null
378 998 false null null
493 310 false null null
994 826 false null null
905 672 false null null
901 663 false null null
229 983 false null null
997 375 false null null
948 306 false null null
950 57 false null null
698 255 false null null
675 294 false null null
605 965 false null null
681 943 false null null
761 436 false null null
873 321 false null null
915 563 false null null
945 182 false null null
793 911 false null null
170 730 false null null
135 652 false null null
810 211 false null null
412 947 false null null
218 646 false null null
740 451 false null null
607 803 false null null
806 212 false null null
672 621 false null null
899 979 false null null
945 556 false null null
423 525 false null null
155 165 false null null
779 803 false null null
280 710 false null null
654 797 false null null
488 655 false null null
989 829 false null null
582 547 false null null
799 627 false null null
107 132 false null null
860 170 false null null
788 897 false null null
299 768 false null null
583 957 false null null
571 564 false null null
928 478 false null null
679 894 false null null
136 969 false null null
97 832 false null null
448 482 false null null
810 871 false null null
548 509 false null null
451 981 false null null
941 631 false null null
775 773 false null null
892 301 false null null
975 815 false null null
540 119 false null null
678 418 false null null
695 121 false null null
932 893 false null null
106 960 false null null
449 855 false null null
949 422 false null null
215 69 false null null
660 452 false null null
392 868 false null null
998 845 false null null
213 210 false null null
425 764 false null null
446 252 false null null
529 883 false null null
339 816 false null null
651 939 false null null
246 782 false null null
513 922 false null null
290 969 false null null
298 941 false null null
364 624 false null null
554 668 false null null
644 792 false null null
530 987 false null null
481 471 false null null
847 902 false null null
535 16 false null null
185 961 false null null
984 908 false null null
823 818 false null null
715 197 false null null
405 813 false null null
669 984 false null null
81 772 false null null
485 877 false null null
860 517 false null null
903 566 false null null
776 777 false null null
843 774 false null null
712 991 false null null
23 563 false null null
936 863 false null null
627 639 false null null
971 423 false null null
98 892 false null null
966 278 false null null
867 924 false null null
823 711 false null null
724 707 false null null
697 323 false null null
998 240 false null null
662 987 false null null
304 633 false null null
614 635 false null null
427 404 false null null
936 710 false null null
541 304 false null null
656 641 false null null
783 583 false null null
993 435 false null null
147 346 false null null
564 99 false null null
452 763 false null null
861 701 false null null
765 636 false null null
429 930 false null null
496 370 false null null
533 870 false null null
779 647 false null null
587 897 false null null
394 917 false null null
371 241 false null null
631 723 false null null
664 661 false null null
510 703 false null null
384 555 false null null
756 702 false null null
496 512 false null null
360 955 false null null
84 872 false null null
748 859 false null null
415 701 false null null
907 917 false null null
437 924 false null null
912 820 false null null
727 869 false null null
511 817 false null null
868 776 false null null
753 164 false null null
813 492 false null null
560 925 false null null
847 398 false null null
905 486 false null null
395 146 false null null
194 766 false null null
677 598 false null null
644 932 false null null
734 568 false null null
216 819 false null null
831 783 false null null
932 423 false null null
938 291 false null null
576 852 false null null
424 271 false null null
997 714 false null null
361 709 false null null
998 861 false null null
776 427 false null null
283 996 false null null
917 580 false null null
978 638 false null null
325 302 false null null
586 801 false null null
813 822 false null null
617 704 false null null
787 27 false null null
997 996 false null null
828 420 false null null
946 951 false null null
696 233 false null null
712 938 false null null
493 656 false null null
623 679 false null null
978 813 false null null
115 296 false null null
411 321 false null null
650 983 false null null
662 996 false null null
829 919 false null null
297 646 false null null
413 518 false null null
712 979 false null null
818 958 false null null
817 991 false null null
401 952 false null null
703 851 false null null
558 116 false null null
329 138 false null null
606 138 false null null
780 667 false null null
890 644 false null null
495 747 false null null
476 321 false null null
707 455 false null null
343 567 false null null
764 484 false null null
549 945 false null null
290 436 false null null
993 699 false null null
983 956 false null null
955 742 false null null
275 571 false null null
809 368 false null null
379 269 false null null
994 671 false null null
706 312 false null null
435 766 false null null
765 334 false null null
911 772 false null null
600 881 false null null
800 935 false null null
759 412 false null null
498 720 false null null
408 464 false null null
956 754 false null null
901 973 false null null
688 121 false null null
491 515 false null null
945 532 false null null
817 987 false null null
818 494 false null null
796 913 false null null
833 480 false null null
652 660 false null null
111 788 false null null
888 773 false null null
981 927 false null null
571 718 false null null
286 864 false null null
21 954 false null null
227 249 false null null
658 589 false null null
459 698 false null null
403 202 false null null
432 649 false null null
469 329 false null null
432 309 false null null
723 523 false null null
38 812 false null null
976 867 false null null
934 380 false null null
247 314 false null null
405 797 false null null
244 750 false null null
967 673 false null null
755 728 false null null
696 350 false null null
716 693 false null null
553 779 false null null
402 933 false null null
807 389 false null null
255 591 false null null
964 913 false null null
735 231 false null null
972 356 false null null
547 662 false null null
528 949 false null null
940 768 false null null
300 864 false null null
630 565 false null null
351 417 false null null
327 589 false null null
603 433 false null null
863 509 false null null
553 748 false null null
740 475 false null null
899 849 false null null
261 967 false null null
297 683 false null null
587 816 false null null
587 637 false null null
942 786 false null null
393 617 false null null
942 999 false null null
719 225 false null null
919 686 false null null
993 174 false null null
651 272 false null null
493 442 false null null
158 948 false null null
289 983 false null null
299 705 false null null
576 881 false null null
561 546 false null null
951 749 false null null
258 854 false null null
173 788 false null null
682 668 false null null
577 63 false null null
665 818 false null null
798 414 false null null
760 741 false null null
799 810 false null null
567 470 false null null
507 809 false null null
560 340 false null null
996 528 false null null
451 687 false null null
594 357 false null null
931 558 false null null
898 561 false null null
545 991 false null null
659 916 false null null
771 865 false null null
859 374 false null null
827 568 false null null
701 905 false null null
117 14 false null null
896 778 false null null
733 765 false null null
958 387 false null null
934 973 false null null
266 961 false null null
676 776 false null null
490 755 false null null
753 913 false null null
489 782 false null null
668 901 false null null
730 810 false null null
806 486 false null null
509 897 false null null
549 453 false null null
923 796 false null null
751 153 false null null
665 898 false null null
899 649 false null null
713 823 false null null
364 910 false null null
630 650 false null null
199 169 false null null
889 661 false null null
619 128 false null null
958 515 false null null
978 400 false null null
385 826 false null null
994 726 false null null
787 478 false null null
70 859 false null null
910 783 false null null
300 903 false null null
980 307 false null null
931 909 false null null
227 688 false null null
780 585 false null null
684 74 false null null
801 645 false null null
433 873 false null null
789 730 false null null
620 393 false null null
896 465 false null null
450 906 false null null
521 972 false null null
925 883 false null null
908 936 false null null
824 966 false null null
815 981 false null null
308 743 false null null
263 854 false null null
355 320 false null null
495 698 false null null
579 971 false null null
362 704 false null null
499 395 false null null
369 930 false null null
814 788 false null null
595 963 false null null
483 886 false null null
578 800 false null null
780 191 false null null
960 479 false null null
282 837 false null null
334 381 false null null
867 958 false null null
994 435 false null null
635 480 false null null
642 993 false null null
562 993 false null null
101 657 false null null
872 844 false null null
798 647 false null null
875 651 false null null
757 268 false null null
397 672 false null null
391 177 false null null
340 17 false null null
567 844 false null null
554 736 false null null
419 809 false null null
686 347 false null null
762 874 false null null
741 286 false null null
483 762 false null null
679 931 false null null
914 724 false null null
501 603 false null null
723 994 false null null
809 427 false null null
233 576 false null null
273 892 false null null
578 323 false null null
713 857 false null null
522 512 false null null
531 522 false null null
368 843 false null null
726 461 false null null
916 838 false null null
911 310 false null null
843 77 false null null
410 349 false null null
596 464 false null null
636 486 false null null
978 801 false null null
553 569 false null null
722 983 false null null
303 469 false null null
930 459 false null null
246 421 false null null
148 251 false null null
358 453 false null null
908 795 false null null
890 761 false null null
717 618 false null null
523 738 false null null
667 337 false null null
771 989 false null null
373 325 false null null
961 893 false null null
333 969 false null null
548 254 false null null
938 495 false null null
977 971 false null null
607 595 false null null
912 734 false null null
890 726 false null null
385 904 false null null
254 269 false null null
945 828 false null null
467 920 false null null
605 126 false null null
425 815 false null null
372 256 false null null
389 502 false null null
97 359 false null null
156 957 false null null
131 316 false null null
963 582 false null null
554 904 false null null
690 767 false null null
429 316 false null null
894 905 false null null
891 511 false null null
932 123 false null null
752 904 false null null
961 462 false null null
821 977 false null null
621 649 false null null
141 803 false null null
585 505 false null null
940 948 false null null
807 777 false null null
666 667 false null null
681 220 false null null
157 985 false null null
831 937 false null null
133 824 false null null
988 279 false null null
387 923 false null null
564 542 false null null
544 899 false null null
738 716 false null null
649 856 false null null
503 367 false null null
782 872 false null null
337 634 false null null
504 380 false null null
864 398 false null null
129 320 false null null
369 956 false null null
369 812 false null null
853 659 false null null
509 901 false null null
553 638 false null null
292 656 false null null
112 120 false null null
785 529 false null null
823 451 false null null
638 604 false null null
328 915 false null null
950 941 false null null
955 502 false null null
206 352 false null null
906 803 false null null
959 274 false null null
140 127 false null null
849 954 false null null
889 782 false null null
835 434 false null null
728 956 false null null
592 903 false null null
822 242 false null null
690 686 false null null
956 896 false null null
902 860 false null null
497 39 false null null
330 896 false null null
855 845 false null null
235 960 false null null
990 214 false null null
555 648 false null null
831 639 false null null
616 165 false null null
166 881 false null null
754 457 false null null
995 217 false null null
607 977 false null null
136 845 false null null
912 433 false null null
408 873 false null null
805 610 false null null
898 175 false null null
383 539 false null null
426 913 false null null
982 519 false null null
852 960 false null null
949 622 false null null
650 902 false null null
388 951 false null null
633 693 false null null
617 977 false null null
745 644 false null null
653 644 false null null
956 266 false null null
556 824 false null null
967 878 false null null
852 250 false null null
430 200 false null null
889 824 false null null
473 857 false null null
814 617 false null null
243 450 false null null
976 521 false null null
613 942 false null null
223 748 false null null
557 988 false null null
684 486 false null null
970 677 false null null
986 508 false null null
937 361 false null null
669 965 false null null
130 406 false null null
469 608 false null null
802 801 false null null
895 978 false null null
488 237 false null null
967 835 false null null
375 356 false null null
916 816 false null null
985 610 false null null
688 850 false null null
203 666 false null null
846 602 false null null
359 999 false null null
135 260 false null null
405 988 false null null
627 758 false null null
868 983 false null null
813 806 false null null
586 482 false null null
519 869 false null null
565 716 false null null
781 921 false null null
60 588 false null null
784 805 false null null
272 930 false null null
926 968 false null null
145 776 false null null
608 287 false null null
537 439 false null null
851 422 false null null
434 890 false null null
834 887 false null null
387 898 false null null
724 467 false null null
632 367 false null null
976 614 false null null
643 828 false null null
612 853 false null null
965 406 false null null
942 78 false null null
479 962 false null null
523 533 false null null
600 474 false null null
474 983 false null null
745 871 false null null
797 496 false null null
155 487 false null null
879 350 false null null
885 106 false null null
971 804 false null null
859 898 false null null
479 288 false null null
613 675 false null null
829 943 false null null
506 237 false null null
717 211 false null null
947 801 false null null
877 389 false null null
817 779 false null null
552 967 false null null
488 657 false null null
350 820 false null null
530 854 false null null
207 359 false null null
575 637 false null null
381 998 false null null
845 492 false null null
167 226 false null null
599 792 false null null
108 818 false null null
874 806 false null null
862 24 false null null
658 429 false null null
661 428 false null null
992 780 false null null
968 773 false null null
834 660 false null null
647 941 false null null
878 804 false null null
673 990 false null null
638 722 false null null
760 847 false null null
677 276 false null null
578 489 false null null
782 957 false null null
993 556 false null null
785 820 false null null
376 840 false null null
843 877 false null null
591 172 false null null
450 429 false null null
440 498 false null null
693 404 false null null
819 489 false null null
730 663 false null null
802 497 false null null
841 269 false null null
468 431 false null null
943 657 false null null
48 968 false null null
822 112 false null null
947 650 false null null
22 662 false null null
973 939 false null null
536 940 false null null
974 583 false null null
412 542 false null null
139 660 false null null
345 738 false null null
841 818 false null null
216 191 false null null
303 638 false null null
632 318 false null null
434 676 false null null
448 959 false null null
602 102 false null null
512 743 false null null
437 490 false null null
413 171 false null null
295 984 false null null
784 964 false null null
151 832 false null null
903 833 false null null
90 927 false null null
823 999 false null null
274 953 false null null
630 757 false null null
219 379 false null null
992 299 false null null
865 861 false null null
534 999 false null null
228 363 false null null
791 682 false null null
685 262 false null null
89 704 false null null
971 957 false null null
880 743 false null null
542 363 false null null
239 628 false null null
319 428 false null null
648 874 false null null
833 557 false null null
789 209 false null null
874 302 false null null
616 453 false null null
996 933 false null null
978 937 false null null
709 891 false null null
333 976 false null null
455 332 false null null
559 976 false null null
722 137 false null null
850 691 false null null
437 258 false null null
520 935 false null null
245 805 false null null
935 999 false null null
793 867 false null null
816 416 false null null
678 182 false null null
551 285 false null null
891 905 false null null
297 609 false null null
187 160 false null null
692 317 false null null
144 475 false null null
836 882 false null null
714 895 false null null
890 524 false null null
796 204 false null null
328 866 false null null
953 739 false null null
252 821 false null null
256 312 false null null
498 428 false null null
812 960 false null null
760 601 false null null
295 324 false null null
336 914 false null null
827 271 false null null
781 606 false null null
861 284 false null null
29 274 false null null
400 923 false null null
114 888 false null null
918 793 false null null
839 830 false null null
705 669 false null null
990 969 false null null
490 264 false null null
747 257 false null null
912 854 false null null
719 306 false null null
488 773 false null null
875 799 false null null
656 186 false null null
772 217 false null null
941 855 false null null
893 929 false null null
108 821 false null null
289 556 false null null
508 159 false null null
263 624 false null null
358 472 false null null
313 141 false null null
872 958 false null null
235 794 false null null
885 879 false null null
311 785 false null null
901 982 false null null
756 139 false null null
948 268 false null null
461 825 false null null
665 643 false null null
319 25 false null null
436 979 false null null
951 688 false null null
676 242 false null null
341 538 false null null
790 630 false null null
982 471 false null null
760 680 false null null
634 791 false null null
223 404 false null null
795 257 false null null
770 685 false null null
707 93 false null null
905 742 false null null
833 966 false null null
851 516 false null null
798 959 false null null
856 840 false null null
825 742 false null null
629 544 false null null
664 880 false null null
309 625 false null null
999 783 false null null
43 706 false null null
457 368 false null null
918 952 false null null
571 840 false null null
173 700 false null null
314 982 false null null
220 971 false null null
866 420 false null null
858 448 false null null
245 421 false null null
719 671 false null null
371 528 false null null
988 663 false null null
974 610 false null null
656 534 false null null
550 557 false null null
545 983 false null null
708 976 false null null
778 746 false null null
495 759 false null null
865 696 false null null
913 460 false null null
399 666 false null null
715 599 false null null
844 574 false null null
559 848 false null null
183 339 false null null
580 694 false null null
922 947 false null null
514 574 false null null
837 476 false null null
933 199 false null null
908 109 false null null
539 512 false null null
951 706 false null null
670 527 false null null
609 397 false null null
587 916 false null null
780 628 false null null
902 501 false null null
436 472 false null null
930 466 false null null
899 654 false null null
987 640 false null null
715 785 false null null
484 731 false null null
737 373 false null null
515 927 false null null
302 390 false null null
30 543 false null null
626 502 false null null
837 462 false null null
809 921 false null null
980 900 false null null
733 695 false null null
506 947 false null null
529 746 false null null
232 936 false null null
774 842 false null null
612 996 false null null
98 957 false null null
620 764 false null null
527 739 false null null
598 332 false null null
51 999 false null null
862 366 false null null
888 944 false null null
697 758 false null null
584 559 false null null
897 694 false null null
778 281 false null null
248 510 false null null
298 690 false null null
946 520 false null null
826 922 false null null
928 185 false null null
990 864 false null null
196 477 false null null
977 921 false null null
862 546 false null null
797 923 false null null
737 996 false null null
312 974 false null null
113 702 false null null
514 52 false null null
629 581 false null null
923 460 false null null
516 708 false null null
992 813 false null null
733 338 false null null
901 745 false null null
265 744 false null null
856 929 false null null
61 706 false null null
337 353 false null null
265 44 false null null
812 962 false null null
611 684 false null null
704 604 false null null
739 261 false null null
437 158 false null null
26 691 false null null
763 517 false null null
839 954 false null null
195 197 false null null
802 997 false null null
592 836 false null null
889 85 false null null
940 894 false null null
360 973 false null null
622 641 false null null
915 798 false null null
987 909 false null null
208 346 false null null
670 724 false null null
59 530 false null null
608 750 false null null
674 371 false null null
787 287 false null null
449 902 false null null
616 736 false null null
945 955 false null null
618 443 false null null
940 991 false null null
487 658 false null null
591 984 false null null
203 282 false null null
860 893 false null null
381 152 false null null
540 943 false null null
636 935 false null null
695 826 false null null
663 972 false null null
925 132 false null null
345 306 false null null
796 514 false null null
808 15 false null null
826 636 false null null
766 249 false null null
634 713 false null null
895 620 false null null
620 744 false null null
720 475 false null null
393 608 false null null
270 645 false null null
907 924 false null null
711 789 false null null
836 976 false null null
802 777 false null null
237 563 false null null
893 711 false null null
752 470 false null null
763 294 false null null
286 804 false null null
886 222 false null null
358 610 false null null
738 991 false null null
200 483 false null null
536 537 false null null
204 201 false null null
970 842 false null null
937 484 false null null
745 518 false null null
746 390 false null null
250 175 false null null
828 465 false null null
861 504 false null null
625 698 false null null
322 442 false null null
62 878 false null null
835 946 false null null
691 981 false null null
145 998 false null null
323 950 false null null
804 906 false null null
414 697 false null null
911 965 false null null
962 680 false null null
567 869 false null null
586 738 false null null
929 497 false null null
589 753 false null null
28 150 false null null
709 277 false null null
794 793 false null null
989 522 false null null
50 974 false null null
984 989 false null null
646 628 false null null
761 986 false null null
643 330 false null null
846 854 false null null
966 95 false null null
974 225 false null null
986 884 false null null
716 820 false null null
876 79 false null null
841 239 false null null
667 928 false null null
549 352 false null null
363 811 false null null
751 757 false null null
438 990 false null null
915 354 false null null
719 865 false null null
900 703 false null null
427 511 false null null
482 360 false null null
952 717 false null null
875 519 false null null
289 948 false null null
733 597 false null null
447 705 false null null
514 480 false null null
755 852 false null null
850 790 false null null
984 122 false null null
378 950 false null null
776 867 false null null
835 300 false null null
750 689 false null null
700 687 false null null
987 494 false null null
759 622 false null null
786 999 false null null
934 789 false null null
863 907 false null null
130 674 false null null
811 822 false null null
694 611 false null null
898 965 false null null
438 54 false null null
914 206 false null null
304 190 false null null
835 741 false null null
792 985 false null null
551 250 false null null
808 697 false null null
669 934 false null null
615 991 false null null
293 596 false null null
646 916 false null null
931 152 false null null
995 355 false null null
882 917 false null null
881 415 false null null
830 931 false null null
928 353 false null null
313 614 false null null
212 896 false null null
430 463 false null null
467 505 false null null
901 877 false null null
652 716 false null null
239 687 false null null
590 963 false null null
986 771 false null null
64 926 false null null
969 925 false null null
723 891 false null null
658 970 false null null
868 800 false null null
635 689 false null null
999 36 false null null
888 807 false null null
327 58 false null null
275 972 false null null
550 215 false null null
109 510 false null null
761 228 false null null
249 133 false null null
341 917 false null null
957 579 false null null
409 838 false null null
473 487 false null null
718 775 false null null
775 590 false null null
655 699 false null null
967 958 false null null
107 153 false null null
896 839 false null null
981 934 false null null
885 555 false null null
806 777 false null null
362 643 false null null
640 969 false null null
382 856 false null null
972 893 false null null
805 589 false null null
572 278 false null null
946 905 false null null
597 455 false null null
354 702 false null null
635 752 false null null
259 782 false null null
558 491 false null null
531 416 false null null
55 594 false null null
623 103 false null null
334 468 false null null
424 810 false null null
748 673 false null null
698 914 false null null
828 401 false null null
891 293 false null null
986 345 false null null
900 384 false null null
241 574 false null null
177 659 false null null
683 301 false null null
848 604 false null null
355 773 false null null
558 873 false null null
682 439 false null null
426 873 false null null
814 443 false null null
255 578 false null null
104 980 false null null
657 330 false null null
727 655 false null null
279 395 false null null
774 671 false null null
342 280 false null null
171 521 false null null
409 572 false null null
710 886 false null null
649 238 false null null
858 341 false null null
770 664 false null null
870 766 false null null
361 868 false null null
895 781 false null null
315 329 false null null
811 598 false null null
879 674 false null null
980 895 false null null
834 581 false null null
172 855 false null null
574 932 false null null
741 384 false null null
724 349 false null null
