Network 0 1000 2000 null
772 903 false null null
834 565 false null null
793 587 false null null
507 854 false null null
440 577 false null null
976 323 false null null
379 400 false null null
99 879 false null null
344 804 false null null
527 85 false null null
908 927 false null null
661 990 false null null
876 817 false null null
992 57 false null null
570 614 false null null
863 912 false null null
261 520 false null null
962 425 false null null
500 319 false null null
811 253 false null null
768 826 false null null
988 885 false null null
928 853 false null null
713 774 false null null
864 271 false null null
586 628 false null null
313 531 false null null
747 867 false null null
979 731 false null null
394 335 false null null
696 681 false null null
276 791 false null null
952 920 false null null
604 681 false null null
897 312 false null null
130 802 false null null
369 808 false null null
654 533 false null null
680 915 false null null
508 711 false null null
536 879 false null null
336 895 false null null
642 213 false null null
612 514 false null null
835 278 false null null
265 787 false null null
919 978 false null null
229 976 false null null
782 60 false null null
546 825 false null null
906 395 false null null
386 886 false null null
358 888 false null null
855 534 false null null
744 161 false null null
195 716 false null null
382 414 false null null
313 601 false null null
112 532 false null null
840 908 false null null
774 663 false null null
390 518 false null null
471 530 false null null
438 896 false null null
244 853 false null null
797 778 false null null
535 228 false null null
544 655 false null null
738 88 false null null
812 895 false null null
572 728 false null null
571 482 false null null
264 912 false null null
898 734 false null null
727 568 false null null
996 876 false null null
694 120 false null null
704 464 false null null
997 693 false null null
101 282 false null null
421 783 false null null
790 784 false null null
340 350 false null null
740 683 false null null
356 505 false null null
514 736 false null null
816 925 false null null
618 468 false null null
983 810 false null null
209 946 false null null
900 328 false null null
880 703 false null null
839 459 false null null
667 350 false null null
917 924 false null null
999 560 false null null
480 940 false null null
247 825 false null null
242 951 false null null
796 764 false null null
595 302 false null null
838 955 false null null
698 963 false null null
840 315 false null null
872 995 false null null
290 486 false null null
800 819 false null null
939 810 false null null
558 968 false null null
902 593 false null null
787 757 false null null
829 827 false null null
977 376 false null null
269 462 false null null
807 274 false null null
619 861 false null null
776 365 false null null
812 162 false null null
489 786 false null null
800 835 false null null
460 626 false null null
906 320 false null null
720 775 false null null
482 842 false null null
596 333 false null null
688 782 false null null
742 52 false null null
628 137 false null null
366 405 false null null
980 921 false null null
797 995 false null null
620 417 false null null
563 541 false null null
804 820 false null null
492 888 false null null
917 188 false null null
823 543 false null null
768 801 false null null
691 679 false null null
391 842 false null null
623 721 false null null
846 240 false null null
900 865 false null null
490 132 false null null
859 788 false null null
836 860 false null null
923 549 false null null
539 156 false null null
359 956 false null null
598 756 false null null
601 776 false null null
883 228 false null null
966 100 false null null
855 998 false null null
706 843 false null null
937 974 false null null
788 765 false null null
796 190 false null null
883 915 false null null
622 907 false null null
585 684 false null null
451 948 false null null
312 131 false null null
360 153 false null null
226 62 false null null
917 737 false null null
392 385 false null null
758 496 false null null
922 351 false null null
178 781 false null null
200 839 false null null
296 947 false null null
703 868 false null null
998 110 false null null
384 516 false null null
774 810 false null null
288 799 false null null
191 691 false null null
609 703 false null null
199 916 false null null
915 873 false null null
371 106 false null null
261 180 false null null
343 670 false null null
579 160 false null null
223 665 false null null
142 959 false null null
891 259 false null null
334 837 false null null
136 986 false null null
854 678 false null null
527 692 false null null
380 836 false null null
497 745 false null null
326 867 false null null
904 151 false null null
941 883 false null null
998 641 false null null
428 630 false null null
287 989 false null null
899 795 false null null
921 913 false null null
638 898 false null null
775 926 false null null
977 963 false null null
955 737 false null null
956 291 false null null
943 950 false null null
309 929 false null null
779 697 false null null
368 671 false null null
822 241 false null null
923 752 false null null
286 996 false null null
809 376 false null null
981 993 false null null
195 546 false null null
675 45 false null null
651 845 false null null
202 899 false null null
759 736 false null null
916 799 false null null
656 271 false null null
657 507 false null null
955 472 false null null
504 105 false null null
179 973 false null null
879 981 false null null
963 282 false null null
551 936 false null null
882 905 false null null
889 891 false null null
962 402 false null null
974 558 false null null
849 235 false null null
456 380 false null null
239 134 false null null
505 886 false null null
859 582 false null null
692 387 false null null
693 716 false null null
616 696 false null null
969 937 false null null
822 664 false null null
773 682 false null null
840 855 false null null
140 353 false null null
823 516 false null null
895 803 false null null
437 762 false null null
305 881 false null null
834 987 false null null
533 927 false null null
481 760 false null null
937 391 false null null
639 367 false null null
310 701 false null null
721 930 false null null
997 689 false null null
858 220 false null null
753 321 false null null
624 246 false null null
937 429 false null null
453 706 false null null
738 826 false null null
759 822 false null null
967 555 false null null
472 996 false null null
982 752 false null null
714 573 false null null
444 931 false null null
860 901 false null null
436 633 false null null
383 640 false null null
946 274 false null null
935 934 false null null
588 586 false null null
336 845 false null null
275 732 false null null
808 513 false null null
295 50 false null null
587 985 false null null
293 617 false null null
897 914 false null null
877 329 false null null
515 886 false null null
744 784 false null null
795 764 false null null
126 629 false null null
498 568 false null null
872 561 false null null
133 907 false null null
720 718 false null null
975 722 false null null
145 431 false null null
721 98 false null null
791 721 false null null
176 734 false null null
809 944 false null null
679 897 false null null
431 187 false null null
462 311 false null null
802 389 false null null
541 254 false null null
841 430 false null null
653 634 false null null
112 629 false null null
520 335 false null null
935 83 false null null
605 649 false null null
775 22 false null null
379 934 false null null
983 863 false null null
698 311 false null null
771 574 false null null
467 826 false null null
351 844 false null null
258 966 false null null
834 452 false null null
839 943 false null null
803 773 false null null
272 890 false null null
537 821 false null null
257 183 false null null
691 987 false null null
488 912 false null null
858 739 false null null
873 150 false null null
576 680 false null null
674 983 false null null
372 702 false null null
360 771 false null null
54 217 false null null
908 308 false null null
159 742 false null null
958 664 false null null
662 649 false null null
858 808 false null null
637 824 false null null
530 725 false null null
458 314 false null null
311 911 false null null
517 780 false null null
611 945 false null null
485 240 false null null
411 834 false null null
751 126 false null null
866 711 false null null
949 614 false null null
853 445 false null null
717 547 false null null
918 365 false null null
715 879 false null null
818 455 false null null
706 406 false null null
714 884 false null null
681 966 false null null
734 332 false null null
546 743 false null null
458 650 false null null
686 332 false null null
794 117 false null null
738 981 false null null
524 792 false null null
956 263 false null null
452 746 false null null
560 669 false null null
426 753 false null null
731 689 false null null
687 985 false null null
457 138 false null null
647 613 false null null
712 230 false null null
994 131 false null null
156 677 false null null
58 657 false null null
950 677 false null null
841 245 false null null
861 993 false null null
667 930 false null null
952 755 false null null
562 875 false null null
630 714 false null null
246 888 false null null
493 803 false null null
958 871 false null null
985 427 false null null
933 565 false null null
820 887 false null null
844 485 false null null
982 282 false null null
164 845 false null null
873 48 false null null
110 341 false null null
849 925 false null null
903 104 false null null
434 181 false null null
928 340 false null null
440 278 false null null
608 587 false null null
615 543 false null null
521 412 false null null
740 957 false null null
366 632 false null null
538 486 false null null
273 97 false null null
406 111 false null null
695 730 false null null
680 746 false null null
553 960 false null null
699 937 false null null
948 821 false null null
357 598 false null null
127 351 false null null
334 977 false null null
324 932 false null null
685 450 false null null
718 170 false null null
832 630 false null null
809 995 false null null
532 673 false null null
575 838 false null null
985 992 false null null
184 652 false null null
308 972 false null null
345 502 false null null
777 779 false null null
996 660 false null null
663 763 false null null
416 128 false null null
388 343 false null null
750 673 false null null
953 980 false null null
992 547 false null null
318 459 false null null
528 720 false null null
592 817 false null null
964 410 false null null
280 813 false null null
330 861 false null null
935 730 false null null
663 725 false null null
621 719 false null null
715 644 false null null
981 711 false null null
473 874 false null null
784 430 false null null
814 744 false null null
20 997 false null null
857 855 false null null
679 362 false null null
427 703 false null null
924 765 false null null
905 656 false null null
621 791 false null null
766 428 false null null
581 907 false null null
914 642 false null null
897 673 false null null
570 708 false null null
909 883 false null null
917 541 false null null
396 596 false null null
327 434 false null null
223 815 false null null
834 626 false null null
643 256 false null null
77 843 false null null
685 658 false null null
807 267 false null null
449 946 false null null
178 798 false null null
891 538 false null null
938 770 false null null
989 639 false null null
341 377 false null null
805 586 false null null
981 968 false null null
409 91 false null null
169 927 false null null
769 824 false null null
901 337 false null null
880 644 false null null
270 741 false null null
201 696 false null null
970 964 false null null
923 409 false null null
463 368 false null null
577 349 false null null
480 935 false null null
864 881 false null null
654 990 false null null
848 483 false null null
333 617 false null null
652 495 false null null
907 893 false null null
537 905 false null null
408 953 false null null
726 861 false null null
778 808 false null null
970 502 false null null
854 129 false null null
851 306 false null null
523 218 false null null
759 244 false null null
449 531 false null null
618 796 false null null
294 420 false null null
833 581 false null null
219 735 false null null
817 936 false null null
942 93 false null null
749 593 false null null
423 860 false null null
972 445 false null null
814 792 false null null
708 776 false null null
755 559 false null null
265 860 false null null
762 41 false null null
952 264 false null null
903 237 false null null
681 587 false null null
488 995 false null null
920 975 false null null
858 957 false null null
486 841 false null null
383 944 false null null
477 407 false null null
970 505 false null null
871 526 false null null
658 231 false null null
305 482 false null null
461 643 false null null
965 421 false null null
430 850 false null null
324 348 false null null
963 910 false null null
804 637 false null null
893 466 false null null
967 847 false null null
915 532 false null null
813 550 false null null
762 485 false null null
683 171 false null null
510 754 false null null
849 973 false null null
478 359 false null null
732 555 false null null
102 542 false null null
803 501 false null null
289 184 false null null
305 279 false null null
606 962 false null null
322 364 false null null
429 810 false null null
570 992 false null null
568 442 false null null
933 945 false null null
981 297 false null null
315 988 false null null
783 611 false null null
897 378 false null null
954 522 false null null
89 221 false null null
747 542 false null null
688 471 false null null
373 559 false null null
835 105 false null null
241 501 false null null
328 955 false null null
969 980 false null null
619 818 false null null
894 420 false null null
307 778 false null null
160 985 false null null
925 867 false null null
920 809 false null null
998 772 false null null
550 869 false null null
509 443 false null null
26 129 false null null
631 934 false null null
988 933 false null null
781 250 false null null
494 954 false null null
925 970 false null null
382 806 false null null
957 435 false null null
533 868 false null null
824 566 false null null
838 480 false null null
987 198 false null null
571 719 false null null
27 262 false null null
78 400 false null null
579 944 false null null
796 732 false null null
982 643 false null null
989 688 false null null
949 564 false null null
892 947 false null null
261 737 false null null
878 882 false null null
488 830 false null null
462 892 false null null
894 290 false null null
991 921 false null null
666 329 false null null
169 960 false null null
961 285 false null null
986 912 false null null
445 999 false null null
744 215 false null null
562 175 false null null
967 648 false null null
930 242 false null null
859 196 false null null
180 953 false null null
954 291 false null null
890 868 false null null
741 144 false null null
243 434 false null null
930 447 false null null
865 982 false null null
959 478 false null null
848 802 false null null
995 679 false null null
603 555 false null null
850 467 false null null
484 930 false null null
38 347 false null null
659 285 false null null
948 422 false null null
743 761 false null null
730 735 false null null
111 556 false null null
303 278 false null null
458 938 false null null
495 803 false null null
905 988 false null null
914 326 false null null
701 660 false null null
977 785 false null null
578 972 false null null
675 908 false null null
814 357 false null null
522 872 false null null
620 520 false null null
983 509 false null null
862 637 false null null
633 566 false null null
747 276 false null null
929 457 false null null
479 510 false null null
797 647 false null null
512 189 false null null
852 954 false null null
526 402 false null null
972 851 false null null
773 717 false null null
97 735 false null null
325 428 false null null
882 716 false null null
910 711 false null null
461 709 false null null
856 779 false null null
304 245 false null null
962 566 false null null
815 436 false null null
931 339 false null null
355 545 false null null
813 980 false null null
978 960 false null null
923 625 false null null
295 765 false null null
885 124 false null null
844 754 false null null
456 878 false null null
961 295 false null null
997 988 false null null
591 192 false null null
467 165 false null null
766 413 false null null
683 671 false null null
392 812 false null null
791 892 false null null
498 255 false null null
670 982 false null null
628 971 false null null
499 623 false null null
349 765 false null null
716 150 false null null
957 925 false null null
572 945 false null null
314 904 false null null
783 518 false null null
753 439 false null null
352 415 false null null
712 119 false null null
789 995 false null null
645 623 false null null
665 521 false null null
28 793 false null null
676 213 false null null
881 956 false null null
976 205 false null null
778 503 false null null
965 452 false null null
610 868 false null null
724 613 false null null
762 397 false null null
897 65 false null null
739 968 false null null
331 649 false null null
962 243 false null null
732 880 false null null
947 39 false null null
281 590 false null null
994 165 false null null
745 979 false null null
913 893 false null null
789 820 false null null
252 910 false null null
532 802 false null null
666 874 false null null
376 755 false null null
109 447 false null null
964 795 false null null
654 506 false null null
372 92 false null null
256 24 false null null
996 327 false null null
890 832 false null null
944 251 false null null
677 216 false null null
631 272 false null null
694 682 false null null
567 754 false null null
715 216 false null null
254 588 false null null
623 659 false null null
995 722 false null null
599 360 false null null
844 965 false null null
398 346 false null null
977 902 false null null
743 114 false null null
713 147 false null null
540 915 false null null
777 901 false null null
781 894 false null null
782 889 false null null
574 590 false null null
911 804 false null null
15 585 false null null
593 290 false null null
460 394 false null null
869 392 false null null
456 917 false null null
928 259 false null null
529 396 false null null
884 847 false null null
775 971 false null null
502 859 false null null
991 76 false null null
312 556 false null null
344 375 false null null
441 670 false null null
950 233 false null null
993 980 false null null
557 543 false null null
769 164 false null null
174 301 false null null
25 620 false null null
248 474 false null null
546 888 false null null
962 808 false null null
878 579 false null null
975 645 false null null
161 700 false null null
798 190 false null null
987 451 false null null
660 767 false null null
255 146 false null null
388 972 false null null
722 718 false null null
830 487 false null null
933 173 false null null
695 103 false null null
656 692 false null null
622 821 false null null
770 331 false null null
233 427 false null null
916 108 false null null
746 792 false null null
861 498 false null null
668 801 false null null
993 516 false null null
728 914 false null null
942 244 false null null
955 885 false null null
999 940 false null null
534 857 false null null
997 768 false null null
695 604 false null null
548 857 false null null
933 727 false null null
641 806 false null null
468 749 false null null
113 993 false null null
794 953 false null null
934 348 false null null
208 463 false null null
997 754 false null null
854 956 false null null
771 862 false null null
949 394 false null null
874 444 false null null
662 978 false null null
686 956 false null null
425 923 false null null
536 685 false null null
984 499 false null null
760 720 false null null
910 675 false null null
809 894 false null null
609 230 false null null
884 664 false null null
828 759 false null null
795 140 false null null
329 758 false null null
625 820 false null null
707 68 false null null
925 947 false null null
234 617 false null null
309 990 false null null
598 671 false null null
905 928 false null null
446 954 false null null
506 849 false null null
135 769 false null null
251 842 false null null
782 687 false null null
526 960 false null null
725 831 false null null
650 717 false null null
693 698 false null null
206 123 false null null
697 664 false null null
299 959 false null null
717 197 false null null
521 320 false null null
973 969 false null null
263 558 false null null
913 473 false null null
646 975 false null null
431 512 false null null
796 694 false null null
284 605 false null null
895 470 false null null
802 912 false null null
383 664 false null null
646 493 false null null
439 454 false null null
786 142 false null null
484 750 false null null
702 496 false null null
523 366 false null null
90 416 false null null
936 337 false null null
478 616 false null null
735 950 false null null
607 991 false null null
94 797 false null null
443 865 false null null
556 968 false null null
878 204 false null null
476 640 false null null
487 701 false null null
268 307 false null null
959 990 false null null
448 742 false null null
964 370 false null null
880 903 false null null
439 704 false null null
400 940 false null null
529 602 false null null
916 118 false null null
468 507 false null null
680 842 false null null
436 917 false null null
668 767 false null null
373 270 false null null
861 750 false null null
554 318 false null null
70 815 false null null
483 237 false null null
853 972 false null null
585 937 false null null
891 904 false null null
745 346 false null null
710 560 false null null
562 863 false null null
754 688 false null null
677 726 false null null
438 900 false null null
690 491 false null null
87 757 false null null
963 890 false null null
617 793 false null null
905 525 false null null
411 477 false null null
584 715 false null null
559 458 false null null
818 828 false null null
529 843 false null null
294 648 false null null
431 776 false null null
900 853 false null null
856 302 false null null
610 266 false null null
304 162 false null null
273 231 false null null
953 709 false null null
185 983 false null null
672 888 false null null
849 736 false null null
880 338 false null null
671 272 false null null
957 884 false null null
490 872 false null null
419 995 false null null
961 979 false null null
712 869 false null null
740 943 false null null
649 976 false null null
320 642 false null null
425 149 false null null
403 259 false null null
723 940 false null null
224 491 false null null
959 909 false null null
417 734 false null null
697 440 false null null
489 194 false null null
59 364 false null null
738 722 false null null
497 479 false null null
597 885 false null null
750 751 false null null
810 848 false null null
788 837 false null null
687 656 false null null
971 669 false null null
806 575 false null null
640 420 false null null
712 387 false null null
903 497 false null null
516 976 false null null
761 564 false null null
473 815 false null null
961 947 false null null
350 451 false null null
705 848 false null null
251 422 false null null
331 306 false null null
900 990 false null null
332 943 false null null
961 950 false null null
761 443 false null null
606 883 false null null
346 879 false null null
143 779 false null null
143 875 false null null
988 455 false null null
486 792 false null null
877 627 false null null
896 846 false null null
723 593 false null null
923 481 false null null
676 79 false null null
279 157 false null null
896 856 false null null
470 266 false null null
182 638 false null null
984 785 false null null
993 632 false null null
927 535 false null null
876 825 false null null
767 783 false null null
711 989 false null null
37 889 false null null
658 710 false null null
107 363 false null null
827 903 false null null
983 578 false null null
503 561 false null null
963 608 false null null
238 194 false null null
759 612 false null null
701 992 false null null
439 962 false null null
787 13 false null null
16 215 false null null
926 893 false null null
661 777 false null null
539 882 false null null
232 739 false null null
951 964 false null null
634 240 false null null
128 157 false null null
707 339 false null null
812 17 false null null
736 739 false null null
285 643 false null null
629 871 false null null
634 775 false null null
236 811 false null null
910 823 false null null
553 242 false null null
489 511 false null null
288 565 false null null
919 300 false null null
881 193 false null null
730 594 false null null
805 716 false null null
115 433 false null null
786 884 false null null
640 464 false null null
641 901 false null null
965 795 false null null
659 69 false null null
827 297 false null null
640 470 false null null
966 977 false null null
958 685 false null null
379 958 false null null
442 596 false null null
847 418 false null null
805 979 false null null
501 542 false null null
973 906 false null null
984 417 false null null
922 485 false null null
926 882 false null null
204 743 false null null
108 500 false null null
816 676 false null null
767 791 false null null
435 847 false null null
756 781 false null null
886 462 false null null
249 651 false null null
549 249 false null null
647 448 false null null
303 992 false null null
616 450 false null null
831 504 false null null
748 973 false null null
667 990 false null null
724 359 false null null
499 736 false null null
125 154 false null null
964 496 false null null
283 887 false null null
582 890 false null null
924 998 false null null
720 757 false null null
139 592 false null null
844 763 false null null
661 612 false null null
724 469 false null null
622 211 false null null
935 464 false null null
869 984 false null null
415 421 false null null
837 873 false null null
896 119 false null null
920 998 false null null
672 571 false null null
553 432 false null null
825 30 false null null
935 399 false null null
127 719 false null null
748 985 false null null
540 757 false null null
889 846 false null null
86 255 false null null
513 626 false null null
959 976 false null null
408 432 false null null
696 909 false null null
222 772 false null null
941 196 false null null
631 292 false null null
429 687 false null null
769 816 false null null
697 971 false null null
862 653 false null null
713 957 false null null
477 627 false null null
801 842 false null null
894 286 false null null
958 466 false null null
154 792 false null null
904 900 false null null
401 635 false null null
965 952 false null null
599 748 false null null
655 612 false null null
611 432 false null null
600 168 false null null
491 172 false null null
310 490 false null null
971 999 false null null
963 946 false null null
807 300 false null null
731 789 false null null
258 842 false null null
475 902 false null null
778 737 false null null
393 902 false null null
998 835 false null null
954 403 false null null
806 749 false null null
147 707 false null null
584 185 false null null
673 449 false null null
447 895 false null null
875 98 false null null
898 476 false null null
691 590 false null null
511 599 false null null
432 819 false null null
465 942 false null null
951 238 false null null
551 920 false null null
557 914 false null null
986 660 false null null
902 280 false null null
412 837 false null null
924 53 false null null
980 335 false null null
395 922 false null null
986 914 false null null
668 506 false null null
965 825 false null null
398 563 false null null
579 445 false null null
683 19 false null null
517 786 false null null
409 494 false null null
443 739 false null null
974 647 false null null
706 894 false null null
909 855 false null null
903 859 false null null
284 523 false null null
36 751 false null null
979 918 false null null
539 248 false null null
923 811 false null null
303 589 false null null
806 918 false null null
977 369 false null null
807 997 false null null
446 780 false null null
684 989 false null null
866 132 false null null
345 493 false null null
270 589 false null null
816 907 false null null
618 592 false null null
18 906 false null null
641 453 false null null
970 199 false null null
636 803 false null null
780 257 false null null
253 636 false null null
941 942 false null null
323 152 false null null
615 951 false null null
122 508 false null null
639 109 false null null
437 484 false null null
662 460 false null null
863 915 false null null
307 979 false null null
826 977 false null null
828 755 false null null
852 269 false null null
435 534 false null null
469 100 false null null
574 460 false null null
877 824 false null null
338 269 false null null
670 979 false null null
943 745 false null null
566 991 false null null
643 133 false null null
706 763 false null null
591 660 false null null
122 648 false null null
752 874 false null null
866 503 false null null
316 868 false null null
958 544 false null null
300 682 false null null
642 771 false null null
744 46 false null null
827 613 false null null
533 904 false null null
796 319 false null null
960 946 false null null
166 960 false null null
882 621 false null null
928 941 false null null
710 507 false null null
987 766 false null null
702 867 false null null
931 265 false null null
863 829 false null null
554 975 false null null
114 354 false null null
567 580 false null null
952 186 false null null
597 600 false null null
197 595 false null null
667 481 false null null
831 933 false null null
878 99 false null null
401 638 false null null
913 365 false null null
737 798 false null null
829 674 false null null
926 975 false null null
684 994 false null null
969 381 false null null
779 155 false null null
892 494 false null null
601 753 false null null
858 770 false null null
690 707 false null null
740 730 false null null
943 583 false null null
419 817 false null null
260 301 false null null
820 609 false null null
580 139 false null null
426 468 false null null
678 899 false null null
714 708 false null null
340 734 false null null
751 399 false null null
177 584 false null null
306 953 false null null
323 986 false null null
747 374 false null null
158 799 false null null
845 96 false null null
685 815 false null null
411 548 false null null
614 568 false null null
511 879 false null null
741 728 false null null
845 478 false null null
229 788 false null null
471 519 false null null
604 726 false null null
447 880 false null null
639 502 false null null
989 942 false null null
755 227 false null null
498 391 false null null
887 652 false null null
424 404 false null null
499 839 false null null
465 273 false null null
909 974 false null null
981 653 false null null
536 321 false null null
416 637 false null null
998 893 false null null
107 868 false null null
459 572 false null null
783 438 false null null
520 437 false null null
474 653 false null null
256 898 false null null
453 287 false null null
514 992 false null null
607 863 false null null
352 892 false null null
833 584 false null null
731 771 false null null
988 547 false null null
548 373 false null null
349 927 false null null
662 676 false null null
573 809 false null null
500 814 false null null
700 675 false null null
819 946 false null null
999 553 false null null
524 746 false null null
232 544 false null null
993 253 false null null
748 966 false null null
954 353 false null null
724 249 false null null
684 475 false null null
619 479 false null null
971 488 false null null
797 609 false null null
732 658 false null null
524 812 false null null
581 840 false null null
434 847 false null null
722 454 false null null
665 961 false null null
291 993 false null null
51 173 false null null
603 816 false null null
967 836 false null null
978 814 false null null
61 986 false null null
991 988 false null null
547 952 false null null
339 651 false null null
846 632 false null null
877 955 false null null
628 876 false null null
877 854 false null null
700 582 false null null
645 669 false null null
101 316 false null null
246 591 false null null
725 782 false null null
982 922 false null null
581 692 false null null
378 441 false null null
572 73 false null null
510 530 false null null
895 134 false null null
958 752 false null null
896 559 false null null
798 859 false null null
583 801 false null null
422 622 false null null
850 988 false null null
182 492 false null null
918 294 false null null
856 241 false null null
729 960 false null null
921 998 false null null
633 442 false null null
181 823 false null null
389 168 false null null
661 733 false null null
633 992 false null null
911 928 false null null
354 495 false null null
410 576 false null null
818 292 false null null
423 387 false null null
852 994 false null null
497 936 false null null
104 642 false null null
632 869 false null null
939 301 false null null
832 545 false null null
826 342 false null null
603 170 false null null
827 528 false null null
530 657 false null null
995 158 false null null
995 610 false null null
404 407 false null null
286 627 false null null
858 908 false null null
705 594 false null null
785 948 false null null
475 296 false null null
666 625 false null null
941 999 false null null
219 705 false null null
476 607 false null null
583 247 false null null
676 343 false null null
277 890 false null null
799 483 false null null
811 467 false null null
942 449 false null null
727 966 false null null
783 430 false null null
800 919 false null null
741 648 false null null
404 263 false null null
822 149 false null null
663 838 false null null
872 441 false null null
440 203 false null null
552 377 false null null
518 828 false null null
336 275 false null null
989 760 false null null
537 234 false null null
529 826 false null null
969 828 false null null
504 450 false null null
64 885 false null null
534 875 false null null
362 813 false null null
277 260 false null null
619 274 false null null
183 235 false null null
501 939 false null null
539 881 false null null
857 538 false null null
629 987 false null null
970 283 false null null
102 237 false null null
459 704 false null null
833 924 false null null
731 957 false null null
761 870 false null null
596 854 false null null
812 805 false null null
427 729 false null null
996 116 false null null
951 916 false null null
289 927 false null null
474 950 false null null
604 746 false null null
733 355 false null null
997 864 false null null
978 80 false null null
451 650 false null null
818 397 false null null
713 997 false null null
991 645 false null null
871 867 false null null
697 709 false null null
636 638 false null null
686 980 false null null
850 683 false null null
680 705 false null null
800 931 false null null
864 756 false null null
819 315 false null null
565 896 false null null
171 217 false null null
523 753 false null null
535 897 false null null
792 526 false null null
698 969 false null null
334 668 false null null
790 245 false null null
773 34 false null null
563 519 false null null
583 917 false null null
356 871 false null null
772 386 false null null
330 840 false null null
801 454 false null null
538 167 false null null
550 779 false null null
528 414 false null null
325 821 false null null
938 790 false null null
971 463 false null null
435 980 false null null
922 371 false null null
252 106 false null null
881 503 false null null
280 121 false null null
938 919 false null null
795 945 false null null
949 757 false null null
994 945 false null null
926 823 false null null
865 515 false null null
682 934 false null null
33 911 false null null
624 595 false null null
674 500 false null null
811 23 false null null
695 463 false null null
220 519 false null null
981 976 false null null
975 804 false null null
908 875 false null null
367 209 false null null
740 279 false null null
557 479 false null null
761 372 false null null
821 735 false null null
984 774 false null null
666 389 false null null
271 707 false null null
543 830 false null null
899 398 false null null
918 455 false null null
960 248 false null null
837 564 false null null
704 236 false null null
799 302 false null null
580 212 false null null
974 786 false null null
816 567 false null null
214 984 false null null
113 32 false null null
937 425 false null null
784 891 false null null
911 221 false null null
657 448 false null null
673 672 false null null
361 830 false null null
844 723 false null null
758 344 false null null
621 933 false null null
733 522 false null null
510 275 false null null
978 84 false null null
906 611 false null null
981 932 false null null
49 481 false null null
964 719 false null null
651 703 false null null
438 948 false null null
876 466 false null null
418 934 false null null
250 965 false null null
974 996 false null null
536 548 false null null
684 689 false null null
940 40 false null null
444 310 false null null
729 840 false null null
777 772 false null null
616 773 false null null
824 770 false null null
322 658 false null null
314 545 false null null
299 672 false null null
456 525 false null null
590 853 false null null
299 125 false null null
938 600 false null null
368 813 false null null
808 551 false null null
961 679 false null null
